課程名稱,上課地點,開放報名,開課日期,性質,職業分類
太陽光電設計班第01期,高雄市左營區政德路595號2樓,2022/01/18,2022/02/12,在職,藝術與設計
咖啡萃取、調製與拉花技能實務班,高雄市新興區七賢一路469號8樓之3,2022/01/18,2022/02/10,在職,行政與管理
資訊安全管理與應用班第01期,高雄市三民區博愛一路287號9樓,2022/01/14,2022/02/13,在職,行政與管理
智慧農業植保機應用班第03期,高雄市三民區博愛一路391號3F-1,2022/01/12,2022/02/12,在職,行政與管理
Raspberry Pi 樹莓派GPIO與Python應用班第02期,高雄市三民區博愛一路391號3F-1,2022/01/12,2022/02/12,在職,科技與資訊技術
BIM營造施工模型軟體實務班第02期,高雄市三民區建工路415號,2022/01/12,2022/02/12,在職,行政與管理
國際企業經營班一年期越語組,高雄市鼓山區,2022/01/11,2022/06/30,青年,行政與管理
國際企業經營班一年期英語組(高雄),高雄市鼓山區,2022/01/11,2022/06/30,青年,行政與管理
ISO 9606-1國際銲工培訓與檢定課程第一梯次,高雄市楠梓區高楠公路1001號,2022/01/09,2022/06/29,青年,建築與工程
ISO 9606-1國際銲工培訓與檢定課程第二梯次,高雄市楠梓區高楠公路1001號,2022/01/09,2022/09/29,青年,建築與工程
IC封裝與測試設備工程師人才養成班,高雄市鳥松區,2022/01/03,2022/07/14,青年,建築與工程
高雄大學先進製程整合封裝設備人才養成班,高雄市楠梓區,2022/01/03,2022/07/18,青年,建築與工程
5G產業市場應用與AIOT關鍵技術人才培育班第一梯次,高雄市楠梓區卓越路2號,2022/01/01,2022/06/29,青年,建築與工程
5G產業市場應用與AIOT關鍵技術人才培育班第二梯次,高雄市三民區建工路415號,2022/01/01,2022/12/30,青年,建築與工程
電腦數值控制與機械加工 第01期,高雄市,2021/12/27,2022/03/22,職前,科技與資訊技術
電腦輔助創意設計與製造 第01期,高雄市,2021/12/27,2022/03/22,職前,科技與資訊技術
可程式機電控制 第01期,高雄市,2021/12/27,2022/03/22,職前,科技與資訊技術
會展產業(MICE)人才培訓 第01期,高雄市,2021/12/27,2022/03/22,職前,科技與資訊技術
室內及工業配線 第01期,高雄市,2021/12/27,2022/03/15,職前,行政與管理
旅遊從業人員 第01期,高雄市,2021/12/27,2022/03/15,職前,行政與管理
國際貿易行銷 第01期,高雄市,2021/12/27,2022/03/15,職前,行政與管理
電機控制基礎第01期,高雄市,2021/12/17,2022/02/12,在職,科技與資訊技術
可程式控制第01期,高雄市,2021/12/17,2022/02/12,在職,科技與資訊技術
油壓控制基礎第01期,高雄市,2021/12/17,2022/02/12,在職,行政與管理
一般手工電銲第01期,高雄市,2021/12/17,2022/02/14,在職,藝術與設計
機械加工-車床第01期,高雄市,2021/12/17,2022/02/14,在職,藝術與設計
CNC銑床第01期,高雄市,2021/12/17,2022/02/12,在職,藝術與設計
人工智慧整合視覺影像辨識實務班第01期,高雄市三民區堯山街8號,2021/12/15,2022/02/12,在職,科技與資訊技術
智能家電與雲端物聯網感測元件控制開發設計班第01期,高雄市三民區中山一路318號3樓電腦教室,2021/12/15,2022/01/15,在職,科技與資訊技術
AI深度學習實務班第01期,高雄市前鎮區中山二路2號25樓之5,2021/12/10,2022/01/10,在職,科技與資訊技術
Python人工智慧應用開發班第01期,高雄市苓雅區三多一路186號(行政大樓8樓),2021/12/09,2022/01/09,在職,科技與資訊技術
育兒照顧技巧實務班第03期,高雄市三民區大昌二路67號5樓之1,2021/12/01,2021/12/31,在職,行政與管理
房地產買賣實務班第01期,高雄市苓雅區光華一路206號17樓之5,2021/12/01,2021/12/31,在職,行政與管理
手作布藝進階班第02期,高雄市前鎮區鎮中路6號9樓,2021/11/30,2021/12/30,在職,藝術與設計
建築線實務及公設保留地開發利用訓練班,高雄市新興區中山二路472號9樓之9,2021/11/30,2021/12/30,在職,建築與工程
育兒照顧技巧實務班第02期,高雄市三民區大昌二路67號5樓之1,2021/11/30,2021/12/30,在職,行政與管理
西餐料理達人班,高雄市左營區民族一路679號1樓,2021/11/30,2021/12/30,在職,餐飲業
抵押權之運用及遺產規劃實務班第01期,高雄市苓雅區光華一路206號17樓之5,2021/11/30,2021/12/30,在職,行政與管理
影視特效人體彩繪班第03期,高雄市鼓山區文忠路108號2樓,2021/11/30,2021/12/30,在職,藝術與設計
包租代管與房屋買賣租賃評估實務班第01期,高雄市苓雅區光華一路206號17樓之5,2021/11/29,2021/12/29,在職,行政與管理
烘焙伴手禮製作班,高雄市新興區七賢二路7號,2021/11/29,2021/12/29,在職,餐飲業
時尚整體造型進階班,高雄市左營區博愛三路435號B1,2021/11/29,2021/12/29,在職,藝術與設計
中餐烹調技能班第02期,高雄市仁武區鳳仁路253號1樓,2021/11/29,2021/12/29,在職,餐飲業
食物製備暨中西點心班第01期,高雄市苓雅區中正一路102號,2021/11/29,2021/12/29,在職,餐飲業
生活職場英語會話班第02期,高雄市前鎮區民權二路8號25樓,2021/11/29,2021/12/29,在職,行政與管理
育兒照顧技巧實務班第01期,高雄市三民區大昌二路67號5樓之1,2021/11/29,2021/12/29,在職,行政與管理
南洋中廚環遊料理班,高雄市左營區民族一路679號,2021/11/29,2021/12/29,在職,餐飲業
花飾設計應用班,高雄市三民區建國二路34號13樓,2021/11/28,2021/12/28,在職,藝術與設計
越南語基礎班第02期,高雄市鳳山區南京路146號,2021/11/28,2021/12/28,在職,科技與資訊技術
堆高機操作人員訓練班第05期,高雄市前鎮區瑞隆路472號2樓,2021/11/28,2021/12/28,在職,行政與管理
日語能力提升進階班第01期,高雄市三民區九如二路255號12樓之一,2021/11/28,2021/12/28,在職,行政與管理
數位攝影技巧暨商品拍攝實務班第01期,高雄市苓雅區光華一路206號17樓之5,2021/11/28,2021/12/28,在職,藝術與設計
夢幻婚紗飾品進階班,高雄市左營區博愛三路435號B1,2021/11/28,2021/12/28,在職,科技與資訊技術
園藝作物栽培實作班第02期,高雄市鳳山區南京路330巷7號,2021/11/27,2021/12/27,在職,行政與管理
吊升荷重在三公噸以上之固定式起重機(架空式-地面操作)人員訓練班第02期,高雄市岡山區中山北路28號5樓,2021/11/27,2021/12/27,在職,行政與管理
房地產常見之民事訴訟及處理實務班第01期,高雄市三民區九如二路150號17樓,2021/11/27,2021/12/29,在職,行政與管理
西式甜點麵包烘焙班第01期,高雄市苓雅區中正一路102號,2021/11/26,2021/12/26,在職,餐飲業
記帳士專業進階訓練班第03期,高雄市前金區五福三路21號7樓,2021/11/26,2021/12/26,在職,行政與管理
皮革氣墊涼鞋設計實作班第01期,高雄市前鎮區中山三路132號,2021/11/26,2021/12/26,在職,藝術與設計
中餐烹飪班第01期,高雄市鳳山區和平路42號,2021/11/26,2021/12/26,在職,餐飲業
經絡調理實務應用班第01期,高雄市前金區中華四路283號5樓,2021/11/26,2021/12/26,在職,金融與會計
土地登記及代書作業實務班第01期,高雄市三民區九如二路150號17樓,2021/11/25,2021/12/25,在職,行政與管理
馬丁靴與帆船鞋實作班第01期,高雄市前鎮區中山三路132號,2021/11/25,2021/12/25,在職,科技與資訊技術
中餐烹調班第02期,高雄市鳳山區和平路42號,2021/11/25,2021/12/25,在職,餐飲業
咖啡事業技能建構實務班,高雄市新興區七賢一路469號8樓之3,2021/11/24,2021/12/24,在職,行政與管理
韓國文化與韓語入門班第01期,高雄市三民區九如二路255號12樓之一,2021/11/24,2021/12/24,在職,藝術與設計
Linux企業實務應用班第02期,高雄市前鎮區中山二路2號25樓之5,2021/11/23,2021/12/23,在職,行政與管理
不動產經紀營業員專業訓練B班第09期,高雄市新興區中山二路472號5樓之8,2021/11/22,2021/12/22,在職,行政與管理
電子商務行銷與雲端工具運用實務班第01期,高雄市新興區中山二路472號12樓之12,2021/11/21,2021/12/28,在職,科技與資訊技術
荷重在一公噸以上之堆高機操作人員訓練班第01期,高雄市前鎮區一心二路128號8樓之2,2021/11/21,2021/12/21,在職,行政與管理
文創商品彩繪設計師資培訓班第01期,高雄市鳳山區南京路146號,2021/11/20,2021/12/20,在職,行政與管理
民俗調理業經絡調理技術員職能基準課程班第02期,高雄市三民區自由一路52號,2021/11/19,2021/12/25,在職,行政與管理
投資工具與金融商品操作實務班第02期,高雄市鼓山區中華一路336號5樓之3訓練教室,2021/11/19,2021/12/19,在職,行政與管理
園藝盆栽培植班第02期,高雄市鳳山區維新路124號D棟11樓之3,2021/11/19,2021/12/19,在職,行政與管理
交通事故處理與分析訓練班第10期,高雄市三民區博愛一路391號3F-1,2021/11/19,2021/12/19,在職,行政與管理
商務英文口譯人才進階訓練班第02期,高雄市前金區大同二路145號5樓之五,2021/11/19,2021/12/19,在職,行政與管理
手機拍攝技巧實務班第02期,高雄市苓雅區光華一路206號17樓之5,2021/11/18,2021/12/18,在職,科技與資訊技術
民俗調理業傳統整復推拿技術員職能課程班第03期,高雄市大寮區鳳屏一路556~560號2樓,2021/11/18,2021/12/18,在職,行政與管理
SOLIDWORKS進階課程班第02期,高雄市楠梓區高楠公路1001號2樓,2021/11/18,2021/12/18,在職,科技與資訊技術
金融商品暨財管實務班第01期,高雄市苓雅區中正一路249號7樓之1,2021/11/18,2021/12/18,在職,行政與管理
BIM營造施工模型Revit軟體實務應用基礎班第02期,高雄市三民區建工路415號,2021/11/18,2021/12/18,在職,建築與工程
營建土木施工人才培訓班 第01期,高雄市,2021/11/18,2021/12/29,職前,行政與管理
建築物漏水診斷及處理實務班第01期,高雄市鼓山區中華一路336號5樓-3,2021/11/16,2021/12/21,在職,行政與管理
3D列印珠寶建模設計A班第03期,高雄市前鎮區中山三路132號,2021/11/16,2021/12/16,在職,科技與資訊技術
生活傢飾彩繪實務班第02期,高雄市鳳山區維新路124號D棟11樓之3,2021/11/16,2021/12/16,在職,藝術與設計
財產繼承與相關稅務規劃實務班第03期,高雄市三民區博愛一路391號3F-1,2021/11/16,2021/12/16,在職,行政與管理
固定式起重機架空式機上操作人員訓練班第04期,高雄市前鎮區瑞隆路472號2樓,2021/11/15,2021/12/15,在職,行政與管理
數位講師授課技巧實務班第02期,高雄市三民區博愛一路391號3F-1,2021/11/15,2021/12/15,在職,行政與管理
施工架組配作業主管訓練班第01期,高雄市新興區七賢一路251號14樓,2021/11/15,2021/12/15,在職,行政與管理
紫微斗數實務班第02期,高雄市前鎮區鎮中路6號8樓,2021/11/14,2021/12/14,在職,藝術與設計
沖壓鈑金產品開發與設計實務培訓班第01期,高雄市楠梓區高楠公路1001號2樓教室,2021/11/14,2021/12/14,在職,科技與資訊技術
肌膚管理班第02期,高雄市新興區民生一路206號6樓之1、2,2021/11/13,2021/12/13,在職,行政與管理
百搭實穿襯衫式連身裙裝製作進階班第01期,高雄市苓雅區福德三路353巷60號3樓,2021/11/13,2021/12/13,在職,科技與資訊技術
自媒體影像視覺吸睛術Illustrator＆Photoshop實務班,高雄市鳳山區光遠路226號B1,2021/11/13,2021/12/13,在職,科技與資訊技術
太陽光電系統開發班第01期,高雄市左營區政德路595號2樓,2021/11/12,2021/12/12,在職,建築與工程
咖啡烘焙實務班,高雄市新興區七賢一路469號8樓之3,2021/11/12,2021/12/12,在職,餐飲業
沙與藝術遊戲運用實務班第02期,高雄市苓雅區中山二路412號6樓之3,2021/11/12,2021/12/12,在職,藝術與設計
室內裝修工程管理專業人員培訓班第01期,高雄市三民區建國二路255號3樓,2021/11/12,2021/12/19,在職,行政與管理
化妝品配方設計與調製實作進階班第02期,高雄市前金區中華三路中華三路77-1號12樓之1訓練教室(三),2021/11/12,2021/12/12,在職,科技與資訊技術
影音剪輯與數位行銷實務班第01期,高雄市三民區中山一路318號,2021/11/11,2021/12/18,在職,行政與管理
營業用動力小船駕駛訓練班第01期,高雄市前鎮區漁港南一路35號3樓,2021/11/11,2021/12/11,在職,行政與管理
電腦軟體應用(丙)班第01期,高雄市三民區中山一路318號,2021/11/11,2021/12/11,在職,科技與資訊技術
英語聽力與口說應用班第01期,高雄市三民區九如二路255號12樓之一,2021/11/10,2021/12/10,在職,行政與管理
製造業精實生產實務運用班第01期,高雄市楠梓區高楠公路1001號2樓教室,2021/11/10,2021/12/10,在職,行政與管理
烏克麗麗實務班第02期,高雄市鳳山區南京路330巷7號,2021/11/09,2021/12/09,在職,藝術與設計
人體下肢經絡調理實作班第01期,高雄市三民區建工路,2021/11/08,2021/12/08,在職,科技與資訊技術
不動產經紀營業員專業訓練A班第09期,高雄市新興區中山二路472號5樓之8,2021/11/08,2021/12/08,在職,行政與管理
徒手按摩實務班第01期,高雄市三民區自由一路52號,2021/11/08,2021/12/08,在職,藝術與設計
不動產營業員進階訓練班第02期,高雄市苓雅區光華一路206號17樓之5,2021/11/08,2021/12/08,在職,行政與管理
物流從業人員 第01期,高雄市,2021/11/08,2022/01/25,職前,行政與管理
水電技術 第01期,高雄市,2021/11/08,2022/01/18,職前,行政與管理
買賣房屋評估與修繕工程實務班第01期,高雄市苓雅區光華一路206號17樓之5,2021/11/07,2021/12/07,在職,行政與管理
拼布手作應用班第02期,高雄市鳳山區維新路124號D棟11樓之3,2021/11/07,2021/12/07,在職,藝術與設計
花禮園藝種植應用實務班第02期,高雄市前鎮區鎮中路6號9樓,2021/11/07,2021/12/07,在職,行政與管理
甲種職業安全衛生業務主管教育訓練班第01期,高雄市小港區漢民路232號5樓,2021/11/06,2021/12/06,在職,行政與管理
非破壞檢測技術及應用訓練班第01期,高雄市楠梓區高楠公路1001號2樓教室,2021/11/06,2021/12/06,在職,行政與管理
水肺潛水訓練B班第01期,高雄市大寮區進學路151號,2021/11/06,2021/12/06,在職,科技與資訊技術
Line Bot訊息聊天機器人實務班第01期,高雄市前鎮區中山二路2號25樓之5,2021/11/06,2021/12/22,在職,科技與資訊技術
Python與物聯網MicroPython應用實務班第01期,高雄市三民區中山一路318號,2021/11/06,2021/12/13,在職,科技與資訊技術
多益英語能力提升進階班第04期,高雄市三民區九如二路255號12樓之一,2021/11/06,2021/12/13,在職,行政與管理
共有物處分法律觀點實務班第01期,高雄市三民區九如二路150號17樓,2021/11/06,2021/12/12,在職,行政與管理
擋土支撐作業主管教育訓練班第01期,高雄市苓雅區中正一路315號4樓之2,2021/11/06,2021/12/06,在職,行政與管理
