課程名稱,上課地點,開放報名,開課日期,性質
創意商品網路行銷班(台南) 第06期,臺南市,2021/08/28,2021/10/15,職前
建築空間繪圖(台南) 第06期,臺南市,2021/08/28,2021/10/28,職前
自動控制(微處理與PLC控制)(政策性課程)(台南) 第06期,臺南市,2021/08/28,2021/10/15,職前
TIG氬氣鎢極銲接(政策性課程)(台南) 第06期,臺南市,2021/08/28,2021/10/28,職前
堆高機操作與倉儲維運 第06期,臺南市,2021/08/28,2021/10/29,職前
整體造型規劃設計培訓班 第01期,臺南市,2021/08/26,2021/11/15,職前
園藝植栽與美學設計班〈高齡者專班〉 第01期,臺南市,2021/08/16,2021/10/29,職前
園藝植栽與美學設計班〈高齡者專班〉 第01期,臺南市,2021/08/16,2021/10/29,職前
Python 網路爬蟲與資料視覺化設計進階班第01期,臺南市中西區赤嵌街41號2樓,2021/08/10,2022/01/07,在職
營造鋼筋工訓練班 第04期,臺南市,2021/08/03,2021/08/20,職前
產訓合作-特殊銲接班(中鋼集團-興達海洋基礎股份有限公司) 第04期,臺南市,2021/08/03,2021/09/07,職前
創意家具設計及製作(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
電腦輔助工程測量班(台南) 第04期,臺南市,2021/08/03,2021/09/07,職前
裝修工程實務(老屋修復)班(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
裝修工程實務(木作)(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
智慧機械手臂 第04期,臺南市,2021/08/03,2021/09/23,職前
電腦數值控制機械班(政策性課程)(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
電腦輔助機械繪圖(政策性課程)(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
網路行銷設計與微電影創作(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
冷凍空調(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
水電(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
廣告設計(雷射加工與網路行銷) (台南) 第04期,臺南市,2021/08/03,2021/09/07,職前
智慧控制科技農業應用班(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
消防安全設備管理(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
數位設計(網頁設計＆網路工程)(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
機電整合(政策性課程)(台南) 第04期,臺南市,2021/08/03,2021/08/20,職前
門市服務與網路行銷整合培訓班 第01期,臺南市,2021/08/01,2021/12/28,職前
建築智慧化能源管理與節能應用班第01期,臺南市永康區中山東路430號4樓之4A教室,2021/07/30,2022/02/08,在職
國際行銷企劃職前訓練班,臺南市永康區台南市中正路529號(台南應用科技大學),2021/07/27,2021/12/13,青年
Access資料庫與文書應用實務班 第01期,臺南市,2021/07/22,2021/10/12,職前
精油SPA與足體舒壓訓練班 第01期,臺南市,2021/07/15,2021/12/01,職前
產訓合作-半導體製程管路銲接班(漢科系統科技) 第05期,臺南市,2021/07/13,2021/08/30,職前
產訓合作-氣體系統配管技術專班(信紘科技&永騰銲接科技) 第05期,臺南市,2021/07/13,2021/08/30,職前
多媒體影像素材設計班 第01期,臺南市,2021/07/12,2021/10/26,職前
大數據視覺圖表設計分析實務班第01期,臺南市新營區復興路251-2號1樓(由251-1號入口進出),2021/07/11,2021/12/15,在職
農特產品包裝設計行銷班 第01期,臺南市,2021/07/06,2021/10/25,職前
會展策劃人才培訓班 第01期,臺南市,2021/07/06,2021/12/20,職前
成衣製品設計車縫實務班(融合式專班) 第01期,臺南市,2021/07/05,2021/11/08,職前
FDM型3D列印機DIY組裝開發實務班第01期,臺南市東區長榮路１段225號B1,2021/07/01,2022/02/13,在職
裝修工程實務(木作)(青年專班)(台南)第04期,(720)臺南市官田區官田工業區工業路40號,2021/07/01,2021/08/25,青年
產訓合作-CNC工具機操作實務班(亞獵士航太科技股份有限公司) 第05期,臺南市,2021/07/01,2021/08/20,職前
EXCEL VBA資料處理暨數據分析實務班第01期,臺南市東區長榮路１段225號B1,2021/06/30,2022/03/11,在職
電腦數值控制機械班(政策性課程)(台南) 第05期,臺南市,2021/06/28,2021/09/23,職前
室內設計(台南) 第05期,臺南市,2021/06/28,2021/08/20,職前
汽車噴漆與美容鍍膜(台南) 第05期,臺南市,2021/06/28,2021/09/07,職前
工廠自動化(PLC＆儀控)(政策性課程)(台南) 第05期,臺南市,2021/06/28,2021/09/23,職前
烘焙(台南) 第05期,臺南市,2021/06/28,2021/09/07,職前
PLC控制實務班(自動控制工程) (台南) 第05期,臺南市,2021/06/28,2021/09/23,職前
CNC車床(台南)班 第05期,臺南市,2021/06/28,2021/09/23,職前
消防安全設備管理(青年專班)(台南) 第04期,(720)臺南市官田區官田工業區工業路40號,2021/06/28,2021/08/09,青年
裝修工程實務(木作)(青年專班)(台南)第04期,(720)臺南市官田區官田工業區工業路40號,2021/06/28,2021/08/09,青年
數位設計(網頁設計＆網路工程)(青年專班)(台南)第04期,(720)臺南市官田區官田工業區工業路40號,2021/06/28,2021/08/09,青年
產訓合作-特殊銲接班(中鋼集團-興達海洋基礎股份有限公司)(青年專班)第04期,(720)臺南市官田區工業路40號,2021/06/28,2021/08/09,青年
3D設計繪圖與列印技術實務班第01期,臺南市東區大同路2段615號21樓,2021/06/22,2022/02/09,在職
農園藝創意植栽經營培訓班 第01期,臺南市,2021/06/21,2021/10/18,職前
餐飲人才數位行銷培訓班,臺南市永康區中華路425號22樓之2,2021/06/17,2022/06/29,青年
Solidworks電腦輔助工業設計進階A班第01期,臺南市北區成功路2號2樓之2,2021/06/10,2022/01/17,在職
電腦自動化控制系統整合班第01期,臺南市永康區中山路94巷1-3號3樓 (B3教室),2021/06/08,2022/02/15,在職
數位裝置維修暨手機貼膜實務班 第01期,臺南市,2021/06/08,2021/12/14,職前
大樓管理智慧化人才培訓A班第01期,臺南市永康區中山東路430號4樓之4A教室,2021/06/07,2022/02/20,在職
光固化3D列印機DIY組裝開發實務班第01期,臺南市東區長榮路１段225號B1,2021/06/04,2022/03/05,在職
AI暨區塊鏈產業人才培訓計畫,臺南市東區大學路1號 成功大學水利系館3F 4646教室,2021/06/03,2021/06/30,青年
大數據分析應用實務班第01期,臺南市東區中華東路３段18號3樓3A教室,2021/06/01,2021/11/25,在職
國際醫療旅遊行銷企劃班-第2期,臺南市仁德區文華一街89號,2021/06/01,2021/08/03,青年
無人機考照應用課程,臺南市東區大學路1號自強校區航太系館,2021/06/01,2021/07/08,青年
物聯網產業應用訓練班,臺南市東區大學路1號自強校區航太系館,2021/06/01,2021/07/30,青年
家事管家服務人員培訓班 第01期,臺南市,2021/06/01,2021/12/14,職前
餐飲與咖啡飲調複合式經營管理班 第01期,臺南市,2021/06/01,2021/08/23,職前
托育人員專業訓練班(在職班) 第01期,臺南市,2021/06/01,2021/08/14,職前
國際行銷企劃人才培訓班,臺南市永康區台南市中華路349號15樓之2,2021/06/01,2021/06/28,青年
無人機產業菁英培訓班(台南B),臺南市北區小東路15號(國立成功大學力行校區),2021/05/28,2021/10/12,青年
無人機產業菁英培訓班(台南C),臺南市北區小東路15號(國立成功大學力行校區),2021/05/28,2021/10/14,青年
無人機產業菁英培訓班(台南A),臺南市北區小東路15號(國立成功大學力行校區),2021/05/27,2021/09/27,青年
美容師從業人員培訓班 第01期,臺南市,2021/05/27,2021/11/15,職前
實務神秘客培訓D班第04期,臺南市東區長榮路一段225號B1,2021/05/25,2021/11/26,在職
蔬食料理技能班 第01期,臺南市,2021/05/25,2021/11/10,職前
鄉村麵包與法式甜點班 第01期,臺南市,2021/05/24,2021/12/13,職前
城市導覽與領團人員訓練班 第01期,臺南市,2021/05/21,2021/08/23,職前
視光機械設備製程與應用,臺南市仁德區文華一街89號,2021/05/19,2021/06/28,青年
財稅資訊系統實務班,臺南市仁德區文華一街89號,2021/05/19,2021/06/28,青年
LED工程師基本職能訓練班,臺南市永康區南台街一號(南臺科技大學),2021/05/17,2021/06/07,青年
平面廣告與印花創作行銷班 第01期,臺南市,2021/05/14,2021/12/28,職前
航機維修技術人員培訓班 第01期,臺南市,2021/05/12,2021/06/07,職前
數位電商X智慧商務實戰班,臺南市東區長榮路一段225號B1,2021/05/11,2022/06/27,青年
國際行銷企劃達人培訓班第二期,臺南市永康區南台街一號,2021/05/10,2021/06/21,青年
雲端智慧物聯網人才培訓課程,臺南市永康區南台街一號,2021/05/10,2021/06/21,青年
數位行銷與電子商務人才培訓班,臺南市中西區樹林街2段33號 思源樓2樓 創新育成中心(M217),2021/05/10,2021/06/29,青年
數位金融科技職能培訓班,臺南市中西區樹林街2段33號 思源樓2樓 創新育成中心 M202,2021/05/10,2021/06/21,青年
無國界料理烹調班 第01期,臺南市,2021/05/08,2021/12/13,職前
品質管理人才培訓班,臺南市永康區中華路425號22樓之2,2021/05/08,2021/06/09,青年
美髮快剪設計實務班 第01期,臺南市,2021/05/06,2021/08/24,職前
國貿業務人員職能基礎訓練班,臺南市永康區南台街1號S棟5樓,2021/05/06,2021/06/21,青年
網站維護與開發,臺南市永康區崑大路195號,2021/05/05,2021/06/28,青年
手作烘焙培訓班 第01期,臺南市,2021/05/05,2021/11/02,職前
社群行銷與小編養成實務班 第01期,臺南市,2021/05/05,2021/09/09,職前
水電(青年專班)(台南) 第04期,(720)臺南市官田區工業路40號,2021/05/05,2021/08/09,青年
產訓合作-成型機台幹訓班(龍鋒企業股份有限公司) 第04期,臺南市,2021/05/03,2021/05/31,職前
喜宴創意料理烹調訓練班 第01期,臺南市,2021/05/01,2021/11/24,職前
全方位坐月子實務培訓班 第01期,臺南市,2021/05/01,2021/11/12,職前
皮革雕染編織工藝培訓班 第01期,臺南市,2021/05/01,2021/10/12,職前
智慧物聯網人才養成班,臺南市歸仁區長大路一號,2021/05/01,2021/08/02,青年
半導體製程實務訓練班,臺南市永康區南台街一號,2021/05/01,2021/06/30,青年
人工智慧創新應用人才培育,臺南市麻豆區南勢里168號 台灣首府大學,2021/05/01,2021/07/12,青年
整合性行銷人才養成班,臺南市永康區崑大路195號,2021/05/01,2021/06/28,青年
影片企劃製作後製培訓班 第01期,臺南市,2021/04/30,2021/10/12,職前
數位網頁製作班 第01期,臺南市,2021/04/30,2021/11/02,職前
南臺科大新世代無線通訊應用工程師人才養成班,臺南市永康區,2021/04/28,2021/06/15,青年
無人機專業操作證青年精修班 第1期,臺南市北區小東路15號(國立成功大學力行校區),2021/04/26,2021/08/09,青年
營造鋼筋工訓練班 第04期,臺南市,2021/04/26,2021/05/31,職前
手機智能感測應用班 第01期,臺南市,2021/04/24,2021/08/23,職前
照顧服務員專班-職前班 第2期,臺南市,2021/04/22,2021/10/01,職前
機械工程師養成(台南) 第04期,臺南市,2021/04/22,2021/05/31,職前
辦公室電腦技能應用班 第01期,臺南市,2021/04/20,2021/10/29,職前
110年托育人員專業訓練班(在職假日班) 第01期,臺南市,2021/04/19,2021/07/03,職前
照顧服務員專班-職前班 第02期,臺南市,2021/04/19,2021/09/10,職前
EXCEL文書與圖文設計實務班 第01期,臺南市,2021/04/16,2021/10/25,職前
會計行政事務人員班 第01期,臺南市,2021/04/15,2021/08/24,職前
創意植栽應用行銷班 第01期,臺南市,2021/04/14,2021/11/29,職前
數位行銷與社群平台經營實務班 第01期,臺南市,2021/04/13,2021/07/23,職前
3D輔助立體裁剪&電腦打版設計師養成班,臺南市東區長榮路一段225號b1,2021/04/13,2022/06/24,青年
產品設計創意整合應用班,臺南市東區長榮路一段225號b1,2021/04/13,2022/06/27,青年
產訓合作-半導體製程管路銲接班(漢科系統科技) 第02期,臺南市,2021/04/13,2021/05/31,職前
產訓合作-氣體系統配管技術專班(信紘科技&永騰銲接科技) 第02期,臺南市,2021/04/13,2021/05/31,職前
產訓合作-工業精密銲接班(銳澤實業) 第02期,臺南市,2021/04/13,2021/05/31,職前
托育人員專業訓練班(職前B班) 第02期,臺南市,2021/04/12,2021/11/15,職前
AutoCAD空間設計繪圖班 第01期,臺南市,2021/04/09,2021/12/06,職前
房務管理暨清潔技術培訓班 第01期,臺南市,2021/04/09,2021/09/10,職前
照顧服務員專班-職前班 第01期,臺南市,2021/04/06,2021/09/02,職前
照顧服務員專班-職前班 第01期,臺南市,2021/04/06,2021/10/04,職前
照顧服務員專班-職前班 第1期,臺南市,2021/04/01,2021/10/12,職前
活動會場佈置設計班 第01期,臺南市,2021/04/01,2021/08/11,職前
照顧服務員專班-職前班 第02期,臺南市,2021/04/01,2021/08/09,職前
ERP與商務行政軟體應用班 第01期,臺南市,2021/04/01,2021/09/08,職前
未來包材設計實務班,臺南市東區長榮路一段225號b1,2021/04/01,2022/06/24,青年
PLC自動控制實務班,臺南市永康區崑大路195號,2021/04/01,2021/07/26,青年
智慧物聯網工程師產業職能基礎訓練班,臺南市永康區南台街一號,2021/04/01,2021/06/28,青年
ERP智慧製造之實務應用暨堆高機操作訓練班第2期,臺南市永康區中山東路430號,2021/04/01,2021/08/16,青年
高功率光纖雷射金屬切割技術應用人才養成班,臺南市新市區南科三路22號 (正鉑雷射科技股份有限公司),2021/04/01,2022/04/13,青年
電商與行銷流通應用班 第01期,臺南市,2021/04/01,2021/08/24,職前
XR互動多媒體數位內容開發人才培訓班,臺南市歸仁區長大路一號,2021/03/31,2021/06/30,青年
醫療大數據智慧運用班-第2期,臺南市仁德區文華一街89號,2021/03/31,2021/06/15,青年
照顧服務員專班-職前班 第01期,臺南市,2021/03/31,2021/08/24,職前
五加二產業資料庫與大數據應用人才培訓班,臺南市永康區中山東路430號,2021/03/16,2021/06/21,青年
亮眼美睫美甲班 第01期,臺南市,2021/03/16,2021/10/12,職前
居家輕食服務管家人才培訓班(新住民專班) 第01期,臺南市,2021/03/16,2021/10/19,職前
室內配線丙級第02期,臺南市,2021/03/12,2021/05/06,在職
Q系列PLC與伺服馬達控制第02期,臺南市,2021/03/12,2021/05/06,在職
機電整合控制(夜間)第02期,臺南市,2021/03/12,2021/05/06,在職
智慧控制科技農業應用第02期,臺南市,2021/03/12,2021/05/06,在職
NX CAD/CAM實務-基礎第02期,臺南市,2021/03/12,2021/05/06,在職
PLC可程式控制與應用第02期,臺南市,2021/03/12,2021/05/06,在職
乙級室內配線第02期,臺南市,2021/03/12,2021/05/06,在職
木工裝潢第02期,臺南市,2021/03/12,2021/05/06,在職
木工裝潢進階第02期,臺南市,2021/03/12,2021/05/06,在職
CNC走心車床第02期,臺南市,2021/03/12,2021/05/06,在職
創意商品設計自造第02期,臺南市,2021/03/12,2021/05/06,在職
