課程名稱,上課地點,開放報名,開課日期,性質,職業分類
國際企業經營管理菁英班-英語經貿特訓組(開南),桃園市蘆竹區開南路1號,2021/02/01,2021/06/28,青年,行政與管理
遊戲設計人才菁英班,桃園市蘆竹區開南路1號,2021/02/01,2021/06/28,青年,建築與工程
品質技術師、品質工程師及品質管理師人才菁英班（光啟）,桃園市龜山區自由街40號,2021/02/01,2021/07/09,青年,行政與管理
行動應用人才菁英班,桃園市蘆竹區開南路1號,2021/02/01,2021/06/28,青年,行政與管理
國際企業經營管理菁英班-英語經貿特訓組(成功),桃園市龜山區明德路162巷100號,2021/02/01,2021/06/28,青年,行政與管理
節能室內配線培訓班,桃園市中壢區健行路229號,2021/02/01,2021/07/09,青年,建築與工程
國際貿易人才培訓班,桃園市中壢區健行路229號,2021/02/01,2021/06/30,青年,行政與管理
遊戲開發(幼獅) 第01期,桃園市,2021/02/01,2021/05/26,職前,科技與資訊技術
綠節能汽車修護訓練班(綠能據點) 第01期,桃園市,2021/01/28,2021/06/04,職前,行政與管理
AI資料科學專業人才養成班［第三梯］,桃園市中壢區遠東路135號（元智大學資訊學院）,2021/01/22,2021/06/29,青年,建築與工程
漆藝塗裝實務（桃園） 第02期,桃園市,2021/01/21,2021/08/10,職前,藝術與設計
ERP軟體應用師證照(WORKFLOW ERP GP版)(週二四夜)第02期,桃園市,2021/01/17,2021/08/31,在職,科技與資訊技術
物聯網應用(週二四夜)第02期,桃園市,2021/01/17,2021/08/31,在職,科技與資訊技術
跨平台購物商城(週一三夜)第02期,桃園市,2021/01/17,2021/08/30,在職,科技與資訊技術
文創商品彩繪製作(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,藝術與設計
時尚運動服飾打版(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,藝術與設計
ERP軟體應用師(SAP Business One 雲服務)(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,科技與資訊技術
CNC車床實務(週二四夜)第02期,桃園市,2021/01/10,2021/08/31,在職,藝術與設計
Solidworks立體繪圖進階實務(週二四夜)第02期,桃園市,2021/01/10,2021/08/31,在職,科技與資訊技術
咖啡烘豆與杯測(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,藝術與設計
職人咖啡金杯萃取專修(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,科技與資訊技術
室內設計3D SketchUp電腦繪圖(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,藝術與設計
室內設計手繪製圖(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,藝術與設計
採購實務證照(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,行政與管理
機器視覺與影像辨識應用基礎(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,科技與資訊技術
堆高機操作(週六日)第02期,桃園市,2021/01/10,2021/09/04,在職,行政與管理
工業配線基礎(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,行政與管理
人機介面控制應用(週六日)第02期,桃園市,2021/01/10,2021/08/28,在職,科技與資訊技術
自來水管配管(週六日)第02期,桃園市,2021/01/10,2021/09/04,在職,行政與管理
特定瓦斯器具裝修(週六日)第02期,桃園市,2021/01/10,2021/09/04,在職,藝術與設計
室內配線(週六日)第02期,桃園市,2021/01/10,2021/09/04,在職,行政與管理
人氣民宿經營管理(桃園) 第01期,桃園市,2021/01/02,2021/04/29,職前,行政與管理
傳統整復推拿與腳底按摩調理課程(桃園) 第01期,桃園市,2021/01/01,2021/05/26,職前,餐飲業
電腦輔助機械設計製圖(AutoCAD&SolidWorks)(幼獅) 第01期,桃園市,2021/01/01,2021/05/03,職前,建築與工程
可程式控制PLC工程師(桃園) 第01期,桃園市,2021/01/01,2021/04/26,職前,建築與工程
智慧型工廠與PLC整合應用(桃園) 第01期,桃園市,2021/01/01,2021/04/20,職前,科技與資訊技術
綠色科技水電自動控制(桃園) 第01期,桃園市,2021/01/01,2021/03/24,職前,行政與管理
倉管與堆高機操作(桃園) 第02期,桃園市,2020/12/29,2021/03/31,職前,行政與管理
工業配線與工業控制整合應用(桃園) 第01期,桃園市,2020/12/24,2021/04/12,職前,行政與管理
Java程式與系統設計(幼獅) 第01期,桃園市,2020/12/16,2021/04/07,職前,科技與資訊技術
電腦輔助精密機械(幼獅) 第01期,桃園市,2020/12/15,2021/04/27,職前,建築與工程
時尚飲料輕食專業(桃園) 第02期,桃園市,2020/12/15,2021/04/07,職前,餐飲業
服裝電腦打版(桃園) 第01期,桃園市,2020/12/13,2021/04/06,職前,藝術與設計
國際貿易與採購ERP實務(桃園) 第02期,桃園市,2020/12/07,2021/04/26,職前,行政與管理
雲端網管與資安(幼獅) 第01期,桃園市,2020/12/01,2021/03/23,職前,行政與管理
國際企業經營管理菁英班-日語經貿特訓組,桃園市蘆竹區開南路1號,2020/11/21,2021/01/04,青年,行政與管理
數位商務、遊戲設計及行動應用人才菁英班,桃園市蘆竹區開南路1號,2020/11/21,2021/01/04,青年,科技與資訊技術
半導體晶圓代工產業生產管理及設備維護人才菁英班,桃園市蘆竹區開南路1號,2020/11/21,2021/06/18,青年,行政與管理
可靠度工程師、軟體品質及測試工程師、機械量測加工人才菁英班,桃園市蘆竹區開南路1號,2020/11/21,2021/06/18,青年,建築與工程
綠色供應鏈管理人才菁英班-太陽光電班,桃園市蘆竹區開南路1號,2020/11/21,2021/06/18,青年,行政與管理
ERP企業資訊系統設計與手機應用(幼獅) 第01期,桃園市,2020/11/13,2021/03/17,職前,科技與資訊技術
RWD商業響應式網頁設計班(商業類及造型設計-桃園市) 第01期,桃園市,2020/11/10,2020/12/21,職前,科技與資訊技術
全端工程師就業訓練班,桃園市龜山區德明路5號,2020/11/06,2021/03/01,青年,建築與工程
剪髮設計培訓班(商業類及造型設計-桃園市) 第01期,桃園市,2020/11/03,2020/12/21,職前,建築與工程
韓系髮妝美甲整體創作班(新住民專班訓練-桃園市) 第01期,桃園市,2020/11/02,2021/03/10,職前,建築與工程
法式髮妝美甲形象造型班(原住民專班訓練-桃園市) 第01期,桃園市,2020/11/02,2021/03/10,職前,建築與工程
國際貿易商務人才培訓班,桃園市中壢區中北路200號(中原大學),2020/11/02,2022/04/25,青年,行政與管理
美容芳療師就業培訓班(產訓合作) 第01期,桃園市,2020/11/01,2021/02/23,職前,行政與管理
亮妍美甲美睫培訓班 第01期,桃園市,2020/10/31,2021/03/10,職前,藝術與設計
服裝袋包設計製作技能培訓班(原住民專班訓練-桃園市) 第01期,桃園市,2020/10/30,2021/03/08,職前,建築與工程
平車拷克從業人員培訓班(新住民專班訓練-桃園市) 第01期,桃園市,2020/10/30,2020/12/07,職前,行政與管理
工業機械設計機加工實務培訓班,桃園市中壢區萬能路1號,2020/10/30,2020/12/02,青年,行政與管理
JavaWeb與MySQL產學就業實戰班,桃園市中壢區遠東路135號,2020/10/29,2020/12/09,青年,科技與資訊技術
綠能智慧住宅培訓班,桃園市中壢區萬能路1號,2020/10/27,2020/11/30,青年,建築與工程
製造產業品管與生管人員職能培訓班,桃園市中壢區萬能路1號,2020/10/26,2020/12/01,青年,行政與管理
職場資訊軟體影音應用班(新住民專班訓練-桃園市) 第01期,桃園市,2020/10/26,2021/03/10,職前,行政與管理
職場軟體影音應用班（新住民專班-桃園市) 第01期,桃園市,2020/10/26,2020/12/07,職前,行政與管理
多媒體網路行銷暨數位設計實務班(青年專班-桃園市)第01期,(320)桃園市中壢區中山路141號9樓,2020/10/23,2021/01/04,青年,科技與資訊技術
韓系髮妝美甲整體創作班(新住民專班訓練-桃園市) 第01期,桃園市,2020/10/22,2020/12/01,職前,建築與工程
多媒體網路行銷暨數位設計實務班第01期,(330)桃園市桃園區復興路180號4樓,2020/10/21,2021/01/29,青年,科技與資訊技術
中式麵食飲調咖啡技能訓練就業班(原住民專班訓練-桃園市) 第01期,桃園市,2020/10/20,2020/12/01,職前,行政與管理
一般手工電銲實務(週二四夜)第01期,桃園市,2020/10/20,2021/01/26,在職,藝術與設計
Solidworks立體繪圖初階實務(週二四夜)第01期,桃園市,2020/10/20,2021/01/19,在職,科技與資訊技術
機器視覺與影像辨識應用基礎(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,科技與資訊技術
堆高機操作(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,行政與管理
壓克力彩繪與多媒材設計(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,藝術與設計
創意旗袍設計製作(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,藝術與設計
室內設計3Ds Max電腦繪圖(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,藝術與設計
蛋糕裝飾進階(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,科技與資訊技術
CNC車床實務(週二四夜)第01期,桃園市,2020/10/20,2021/01/19,在職,科技與資訊技術
室內配線(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,行政與管理
特定瓦斯器具裝修(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,藝術與設計
自來水管配管(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,行政與管理
可程式控制實務(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,科技與資訊技術
升降機裝修基礎(週六日)第01期,桃園市,2020/10/20,2021/01/16,在職,建築與工程
家用冷氣冰箱實務(週一三夜)第01期,桃園市,2020/10/20,2021/01/18,在職,行政與管理
冷凍空調實務(週一三夜)第01期,桃園市,2020/10/20,2021/01/18,在職,行政與管理
工業機器人與PLC整合應用(桃園) 第01期,桃園市,2020/10/17,2020/12/01,職前,科技與資訊技術
電腦製圖設計與3D建模實務班(青年融合式-桃園市) 第01期,桃園市,2020/10/14,2020/12/28,職前,建築與工程
快剪髮型設計造型班(青年融合-桃園) 第01期,桃園市,2020/10/12,2020/12/01,職前,建築與工程
圖形監控系統與配線設計工程師實作培訓班,桃園市龜山區萬壽路一段300號,2020/10/12,2020/11/17,青年,建築與工程
5G電路板製程工程師培訓班,桃園市龜山區萬壽路一段300號,2020/10/12,2020/11/17,青年,建築與工程
全方位美甲美睫培訓班(原住民專班訓練-桃園市) 第01期,桃園市,2020/10/09,2020/12/04,職前,建築與工程
ERP採購財務資訊人才養成班(青年融合式-桃園市) 第01期,桃園市,2020/10/08,2020/12/14,職前,行政與管理
工業減廢與廢棄物資源化實務應用班,桃園市中壢區遠東路135號,2020/10/06,2020/11/07,青年,行政與管理
智慧製造與自動化系統設計實務班,桃園市中壢區遠東路135號,2020/10/06,2020/11/09,青年,科技與資訊技術
AI資料科學專業人才養成班,桃園市中壢區遠東路135號,2020/10/05,2021/01/11,青年,建築與工程
3D遊戲專業人員就業養成班,桃園市龜山區萬壽路一段300號,2020/10/05,2020/11/16,青年,建築與工程
影視特效製作與實務班,桃園市龜山區萬壽路一段300號(龍華科大文創系),2020/10/01,2020/11/16,青年,行政與管理
設計產業國際行銷企劃人才培訓班,桃園市平鎮區福龍路一段100號,2020/10/01,2021/03/15,青年,行政與管理
室內裝潢木工實務(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,行政與管理
物聯網開發與行動裝置應用(幼獅) 第01期,桃園市,2020/10/01,2021/01/14,職前,科技與資訊技術
電工配線與可程式控制PLC基礎(桃園) 第01期,桃園市,2020/10/01,2021/01/18,職前,建築與工程
智慧型機器人與圖控整合應用(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,科技與資訊技術
視覺傳達設計(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,藝術與設計
多媒體特效後製(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,藝術與設計
創意商品設計(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,藝術與設計
跨平台網頁程式設計(幼獅) 第01期,桃園市,2020/10/01,2021/01/19,職前,科技與資訊技術
倉管與堆高機操作(桃園) 第01期,桃園市,2020/10/01,2021/01/29,職前,行政與管理
創意快速剪髮就業專班(美髮)(產訓合作) 第01期,桃園市,2020/10/01,2021/01/20,職前,建築與工程
電腦輔助機械繪圖(AutoCad&Inventor)(北桃園) 第01期,桃園市,2020/10/01,2021/01/15,職前,建築與工程
漆藝塗裝實務（桃園） 第01期,桃園市,2020/10/01,2021/02/19,職前,行政與管理
烘焙食品專業(桃園) 第01期,桃園市,2020/10/01,2021/02/22,職前,行政與管理
基礎木工與室內裝修工程實務(桃園) 第01期,桃園市,2020/10/01,2021/02/19,職前,行政與管理
商貿與科技物流實務(桃園) 第01期,桃園市,2020/10/01,2021/03/15,職前,行政與管理
時尚飲料輕食專業(桃園) 第01期,桃園市,2020/10/01,2021/01/05,職前,餐飲業
智慧節能水電自動控制(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,行政與管理
能源冷凍空調節能(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,行政與管理
空調機電實務(中高齡專班)(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,行政與管理
服飾創意實務(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,藝術與設計
服裝樣版設計(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,藝術與設計
國際貿易與採購ERP實務(桃園) 第01期,桃園市,2020/10/01,2021/01/04,職前,行政與管理
室內設計實務（桃園） 第01期,桃園市,2020/10/01,2021/01/04,職前,藝術與設計
電腦立體繪圖輔助產品設計(幼獅) 第01期,桃園市,2020/10/01,2021/01/05,職前,科技與資訊技術
星級旅館實務(桃園) 第01期,桃園市,2020/10/01,2021/01/07,職前,行政與管理
冷氣空調實務(青春展翼青少年專班)(桃園) 第01期,桃園市,2020/10/01,2021/02/01,職前,行政與管理
複合式料理實務班(青年-青年融合式-桃園市) 第01期,桃園市,2020/09/29,2020/12/10,職前,行政與管理
智慧製造應用與機器深度學習培訓班,桃園市龜山區萬壽路一段300號,2020/09/28,2020/11/24,青年,科技與資訊技術
109年度照顧服務員用人單位自訓自用訓練專班 第01期,桃園市,2020/09/23,2020/10/14,職前,行政與管理
工業機器人工程師學科與術科實作技術認證培訓班,桃園市龜山區萬壽路一段300號,2020/09/22,2020/10/14,青年,建築與工程
資料處理數據應用班 第01期,桃園市,2020/09/22,2020/12/14,職前,科技與資訊技術
109年旭登自訓自用訓練計畫01班 第01期,桃園市,2020/09/18,2020/09/29,職前,行政與管理
電腦修圖人員培訓班(青年融合式-桃園市) 第01期,桃園市,2020/09/14,2020/11/16,職前,建築與工程
國貿行銷企劃實務班,桃園市龜山區萬壽路一段段300號,2020/09/01,2020/09/21,青年,行政與管理
空間設計3D擬真技法實務班 第01期,桃園市,2020/09/01,2020/11/26,職前,藝術與設計
午茶點心創意製作班 第01期,桃園市,2020/08/28,2020/09/28,職前,餐飲業
新娘秘書美甲應用班(區域性-桃園市) 第01期,桃園市,2020/08/27,2020/10/07,職前,建築與工程
彩睫美容時尚班(區域性-桃園市) 第01期,桃園市,2020/08/26,2020/11/30,職前,建築與工程
